,Latitude,Longitude
1302,-29.987778,29.851667
1303,-29.744167,29.905833
1305,-26.73806,27.59194
1306,-26.45,28.085833
1307,-34.065833,20.404167
1309,-25.20639,27.558
1311,-25.73411,27.21422
1312,-22.769722,30.886944
1313,-28.747778,31.745833
1314,-30.733889,29.828333
1315,-31.104278,29.399722
1316,-30.77586667,29.03221667
1317,-31.396,29.2651
1318,-31.554722,29.245556
1320,-27.495556,26.074722
1321,-30.398056,30.601944
1322,-30.27402,30.69602
1323,-30.568333,29.422778
1324,-30.86013889,29.07125
1325,-30.570833,29.150556
1326,-33.897778,20.012778
1328,-30.13573889,30.67422222
1329,-31.031389,28.883333
1330,-34.405833,19.600556
1331,-27.398611,26.614722
1332,-27.902778,24.615556
1333,-29.803611,30.516111
1334,-25.99136,27.84208
1335,-26.861111,28.884722
1336,-26.45,28.085833
1337,-32.502778,19.535833
1338,-31.860278,18.6875
1339,-28.735556,29.820556
1340,-27.00222,28.76528
1341,-26.880278,26.965
1343,-29.160278,26.573333
1344,-30.679722,26.7125
1346,-28.338333,31.373611
1347,-25.81048333,27.90955222
1349,-28.69485,28.23487
1352,-28.44555556,32.325
1353,-27.602222,29.942778
1354,-30.160091,27.40124
1355,-30.336111,27.359444
1356,-28.883333,27.89
1357,-29.1825,23.575556
1358,-32.595833,19.009444
1359,-28.7115,24.07288889
1360,-30.830556,26.921389
1361,-27.573056,24.746389
1362,-30.679722,26.7125
1363,-28.69485,28.23487
1364,-28.760833,17.730278
1365,-29.658056,25.973333
1366,-31.000833,26.353056
1368,-26.73806,27.59194
1369,-27.01011111,26.69808333
1370,-24.679167,30.8025
1371,-24.183889,30.823889
1373,-25.20639,27.558
1375,-27.363611,31.783333
1376,-29.380556,30.2775
1378,-27.398611,26.614722
1379,-27.671111,27.236944
1380,-27.495556,26.074722
1382,-27.02314,28.59389
1383,-26.648056,27.089444
1384,-27.273889,28.49
1385,-27.4275,28.525833
1386,-27.3,28.586944
1388,-33.38056,19.30167
1389,-33.31388889,19.07472222
1390,-33.13083,18.86278
1391,-33.7075,18.97444444
1392,-28.75,30.442778
1393,-30.733889,29.828333
1396,-25.99136,27.84208
1397,-24.925278,29.324444
1398,-24.282222,28.090278
1399,-29.380556,30.2775
1400,-27.00222,28.76528
1401,-26.648056,27.089444
1402,-34.031944,22.053333
1403,-34.039722,22.133333
1406,-25.81048333,27.90955222
1407,-22.935,28.004167
1408,-34.065833,20.404167
1409,-27.937778,31.209444
1410,-28.404444,30.013056
1412,-30.160091,27.40124
1414,-33.818056,19.694722
1415,-34.075556,20.145556
1416,-34.005833,22.351111
1417,-28.058889,30.373611
1418,-22.91028,29.61111
1420,-27.398611,26.614722
1421,-27.671111,27.236944
1422,-33.897778,20.012778
1423,-27.902778,24.615556
1424,-28.760833,17.730278
1426,-27.01011111,26.69808333
1427,-29.7775,29.470833
1428,-29.744167,29.905833
1429,-26.861111,28.884722
1430,-26.45,28.085833
1432,-31.554722,29.245556
1434,-25.20639,27.558
1436,-29.987778,29.851667
1438,-26.970278,27.211111
1439,-26.880278,26.965
1440,-31.394444,20.947222
1441,-29.651389,22.746389
1442,-27.495556,26.074722
1443,-23.658056,31.05
1444,-28.747778,31.745833
1445,-28.801278,31.955389
1446,-30.398056,30.601944
1447,-30.27402,30.69602
1448,-28.69485,28.23487
1449,-30.568333,29.422778
1450,-30.13573889,30.67422222
1451,-27.573056,24.746389
1452,-31.031389,28.883333
1453,-30.86013889,29.07125
1454,-30.77586667,29.03221667
1455,-27.902778,24.615556
1456,-29.803611,30.516111
1457,-25.99136,27.84208
1458,-30.398056,30.601944
1459,-30.27402,30.69602
1461,-26.861111,28.884722
1462,-26.73806,27.59194
1463,-29.160278,26.573333
1464,-28.735556,29.820556
1465,-30.679722,26.7125
1466,-28.69485,28.23487
1468,-28.883333,27.89
1470,-25.81048333,27.90955222
1472,-27.602222,29.942778
1473,-27.02314,28.59389
1474,-27.273889,28.49
1475,-27.4275,28.525833
1476,-27.3,28.586944
1477,-30.160091,27.40124
1478,-30.336111,27.359444
1480,-30.830556,26.921389
1481,-27.398611,26.614722
1482,-31.000833,26.353056
1483,-29.658056,25.973333
1484,-28.760833,17.730278
1486,-24.679167,30.8025
1487,-24.183889,30.823889
1489,-25.20639,27.558
1492,-29.380556,30.2775
1493,-27.671111,27.236944
1494,-29.658056,25.973333
1497,-27.01011111,26.69808333
1499,-24.282222,28.090278
1501,-26.45,28.085833
1503,-27.398611,26.614722
1504,-28.69485,28.23487
1505,-29.1825,23.575556
1506,-27.4,26.624722
1507,-27.00222,28.76528
1508,-26.648056,27.089444
1509,-26.970278,27.211111
1510,-26.880278,26.965
1511,-27.902778,24.615556
1512,-28.768056,20.720556
1513,-27.01011111,26.69808333
1514,-25.99136,27.84208
1516,-29.380556,30.2775
1517,-26.861111,28.884722
1518,-26.73806,27.59194
1519,-26.45,28.085833
1521,-24.925278,29.324444
1523,-26.648056,27.089444
1524,-26.970278,27.211111
1525,-26.880278,26.965
1527,-31.396,29.2651
1528,-33.38056,19.30167
1529,-33.31388889,19.07472222
1531,-25.81048333,27.90955222
1532,-27.937778,31.209444
1534,-28.1175,26.719444
1535,-30.568333,29.422778
1536,-31.104278,29.399722
1537,-28.058889,30.373611
1540,-27.398611,26.614722
1541,-27.671111,27.236944
1542,-31.031389,28.883333
1543,-30.86013889,29.07125
1544,-32.502778,19.535833
1546,-29.160278,26.573333
1547,-32.595833,19.009444
1548,-33.13083,18.86278
1549,-28.69485,28.23487
1550,-28.883333,27.89
1551,-29.1825,23.575556
1552,-33.7075,18.97444444
1553,-27.573056,24.746389
1554,-30.160091,27.40124
1555,-30.336111,27.359444
1556,-30.830556,26.921389
1557,-29.658056,25.973333
1558,-31.000833,26.353056
1559,-25.362222,31.956667
1560,-25.14944444,31.94055556
1561,-28.735556,29.820556
1564,-27.602222,29.942778
1565,-30.398056,30.601944
1566,-30.27402,30.69602
1567,-28.760833,17.730278
1568,-25.99136,27.84208
1569,-26.861111,28.884722
1570,-26.73806,27.59194
1571,-26.45,28.085833
1572,-27.671111,27.236944
1573,-27.01011111,26.69808333
1575,-25.20639,27.558
1578,-26.880278,26.965
1580,-27.398611,26.614722
1582,-27.495556,26.074722
1583,-27.4,26.624722
1584,-25.81048333,27.90955222
1586,-27.00222,28.76528
1587,-27.02314,28.59389
1588,-26.648056,27.089444
1589,-26.970278,27.211111
1590,-27.273889,28.49
1591,-27.4275,28.525833
1592,-27.3,28.586944
1593,-28.376944,24.303056
1594,-29.744167,29.905833
1595,-29.7775,29.470833
1596,-29.987778,29.851667
1597,-29.744167,29.905833
1598,-26.970278,27.211111
1599,-30.733889,29.828333
1600,-26.880278,26.965
1603,-30.27402,30.69602
1604,-33.818056,19.694722
1605,-30.13573889,30.67422222
1606,-34.075556,20.145556
1607,-29.803611,30.516111
1609,-26.73806,27.59194
1610,-26.45,28.085833
1612,-31.396,29.2651
1613,-31.554722,29.245556
1614,-25.73411,27.21422
1615,-27.01011111,26.69808333
1616,-25.81048333,27.90955222
1617,-24.679167,30.8025
1618,-24.183889,30.823889
1619,-24.282222,28.090278
1620,-25.99136,27.84208
1621,-25.20639,27.558
1623,-27.00222,28.76528
1624,-26.648056,27.089444
1625,-26.880278,26.965
1626,-25.73411,27.21422
1629,-30.679722,26.7125
1630,-30.160091,27.40124
1631,-31.104278,29.399722
1632,-32.502778,19.535833
1634,-22.935,28.004167
1635,-30.830556,26.921389
1636,-23.23572222,27.717
1639,-27.4275,28.525833
1640,-25.73411,27.21422
1642,-25.73411,27.21422
1643,-27.671111,27.236944
1644,-25.73411,27.21422
1645,-25.73411,27.21422
1646,-30.336111,27.359444
1647,-32.595833,19.009444
1648,-25.73411,27.21422
1650,-27.356667,27.286389
1651,-22.548889,28.898056
1652,-22.91028,29.61111
1653,-27.398611,26.614722
1654,-30.679722,26.7125
1655,-27.356667,27.286389
1656,-23.658056,31.05
1657,-30.27402,30.69602
1658,-27.671111,27.236944
1659,-27.573056,24.746389
1660,-27.902778,24.615556
1661,-28.760833,17.730278
1664,-27.01011111,26.69808333
1665,-26.880278,26.965
1666,-27.273889,28.49
1667,-27.4275,28.525833
1668,-25.73411,27.21422
1669,-25.73411,27.21422
1670,-27.3,28.586944
1671,-31.031389,28.883333
1672,-30.86013889,29.07125
1673,-33.31388889,19.07472222
1677,-29.028629,24.638389
1678,-30.568333,29.422778
1679,-33.38056,19.30167
1680,-33.13083,18.86278
1683,-34.031944,22.053333
1684,-34.039722,22.133333
1686,-30.398056,30.601944
1687,-30.27402,30.69602
1690,-29.380556,30.2775
1692,-25.20639,27.558
1695,-26.861111,28.884722
1696,-26.970278,27.211111
1697,-26.73806,27.59194
1698,-26.45,28.085833
1699,-27.00222,28.76528
1700,-27.273889,28.49
1702,-29.160278,26.573333
1703,-33.818056,19.694722
1704,-27.3,28.586944
1705,-28.69485,28.23487
1707,-28.883333,27.89
1708,-34.075556,20.145556
1709,-24.925278,29.324444
1710,-30.336111,27.359444
1711,-27.573056,24.746389
1712,-27.902778,24.615556
1713,-29.658056,25.973333
1714,-31.000833,26.353056
1715,-30.679722,26.7125
1716,-28.760833,17.730278
1717,-25.99136,27.84208
1718,-29.987778,29.851667
1719,-26.45,28.085833
1720,-27.398611,26.614722
1721,-27.671111,27.236944
1723,-27.356667,27.286389
1724,-27.01011111,26.69808333
1725,-30.830556,26.921389
1726,-30.733889,29.828333
1727,-29.380556,30.2775
1730,-25.57877778,29.12747222
1731,-27.4,26.624722
1732,-25.81048333,27.90955222
1733,-27.937778,31.209444
1734,-30.398056,30.601944
1735,-30.27402,30.69602
1736,-27.00222,28.76528
1737,-27.02314,28.59389
1738,-26.648056,27.089444
1739,-26.970278,27.211111
1740,-26.880278,26.965
1741,-27.273889,28.49
1742,-27.4275,28.525833
1743,-27.3,28.586944
1745,-29.028629,24.638389
1746,-34.329722,18.990278
1748,-30.13573889,30.67422222
1749,-29.803611,30.516111
1750,-28.44555556,32.325
1752,-26.73806,27.59194
1753,-31.396,29.2651
1754,-31.554722,29.245556
1756,-25.20639,27.558
1758,-30.568333,29.422778
1759,-30.570833,29.150556
1760,-31.104278,29.399722
1761,-32.595833,19.009444
1763,-28.1175,26.719444
1764,-31.031389,28.883333
1765,-30.86013889,29.07125
1766,-30.77586667,29.03221667
1768,-27.398611,26.614722
1769,-27.671111,27.236944
1770,-28.376944,24.303056
1772,-27.356667,27.286389
1773,-27.4,26.624722
1774,-22.43772222,31.07805556
1775,-27.902778,24.615556
1776,-34.250556,20.9925
1777,-28.760833,17.730278
1778,-27.01011111,26.69808333
1779,-26.45,28.085833
1782,-33.31388889,19.07472222
1783,-24.679167,30.8025
1784,-30.830556,26.921389
1786,-28.735556,29.820556
1787,-26.648056,27.089444
1788,-26.970278,27.211111
1789,-26.880278,26.965
1796,-30.679722,26.7125
1797,-29.1825,23.575556
1798,-28.7115,24.07288889
1799,-27.602222,29.942778
1800,-28.75,30.442778
1801,-29.380556,30.2775
1802,-27.398611,26.614722
1804,-27.573056,24.746389
1805,-34.031944,22.053333
1806,-34.039722,22.133333
1807,-30.398056,30.601944
1808,-30.27402,30.69602
1810,-26.861111,28.884722
1811,-26.73806,27.59194
1813,-25.20639,27.558
1815,-27.00222,28.76528
1816,-33.818056,19.694722
1818,-22.769722,30.886944
1819,-23.281,30.54305556
1820,-26.905,32.324722
1821,-28.69485,28.23487
1822,-28.883333,27.89
1823,-34.075556,20.145556
1824,-24.925278,29.324444
1825,-27.573056,24.746389
1826,-30.160091,27.40124
1827,-30.336111,27.359444
1829,-30.830556,26.921389
1830,-23.658056,31.05
1831,-27.902778,24.615556
1832,-29.658056,25.973333
1833,-29.028629,24.638389
1834,-31.000833,26.353056
1835,-30.679722,26.7125
1836,-28.760833,17.730278
1837,-25.99136,27.84208
1839,-29.987778,29.851667
1840,-29.744167,29.905833
1841,-26.861111,28.884722
1842,-26.45,28.085833
1843,-28.768056,20.720556
1844,-30.733889,29.828333
1845,-29.380556,30.2775
1846,-27.398611,26.614722
1847,-27.671111,27.236944
1849,-30.336111,27.359444
1850,-27.4,26.624722
1852,-24.925278,29.324444
1853,-28.7115,24.07288889
1854,-25.81048333,27.90955222
1855,-27.937778,31.209444
1856,-28.404444,30.013056
1857,-30.398056,30.601944
1858,-24.925278,29.324444
1859,-24.925278,29.324444
1860,-24.925278,29.324444
1861,-30.27402,30.69602
1862,-27.02314,28.59389
1863,-27.273889,28.49
1864,-24.925278,29.324444
1865,-24.925278,29.324444
1866,-24.925278,29.324444
1867,-27.4275,28.525833
1868,-24.925278,29.324444
1869,-27.3,28.586944
1870,-29.1825,23.575556
1871,-24.925278,29.324444
1872,-24.925278,29.324444
1873,-34.329722,18.990278
1874,-24.925278,29.324444
1875,-28.058889,30.373611
1878,-27.398611,26.614722
1879,-30.679722,26.7125
1880,-29.803611,30.516111
1881,-27.01011111,26.69808333
1882,-32.595833,19.009444
1884,-25.20639,27.558
1886,-28.747778,31.745833
1888,-27.00222,28.76528
1889,-26.648056,27.089444
1890,-26.970278,27.211111
1891,-26.880278,26.965
1893,-31.104278,29.399722
1894,-31.396,29.2651
1897,-28.801278,31.955389
1899,-28.1175,26.719444
1900,-29.033333,23.983333
1902,-27.398611,26.614722
1903,-27.671111,27.236944
1904,-27.902778,24.615556
1905,-27.573056,24.746389
1906,-31.031389,28.883333
1907,-30.86013889,29.07125
1908,-30.77586667,29.03221667
1909,-28.760833,17.730278
1911,-27.01011111,26.69808333
1912,-26.861111,28.884722
1913,-24.679167,30.8025
1914,-26.970278,27.211111
1915,-33.38056,19.30167
1916,-33.31388889,19.07472222
1919,-24.183889,30.823889
1920,-28.44555556,32.325
1921,-27.602222,29.942778
1922,-33.13083,18.86278
1923,-30.398056,30.601944
1924,-30.27402,30.69602
1926,-25.99136,27.84208
1927,-29.987778,29.851667
1930,-33.818056,19.694722
1932,-25.20639,27.558
1934,-27.363611,31.783333
1935,-26.648056,27.089444
1936,-26.880278,26.965
1937,-27.573056,24.746389
1938,-28.768056,20.720556
1939,-34.031944,22.053333
1940,-34.039722,22.133333
1941,-34.075556,20.145556
1943,-25.81048333,27.90955222
1944,-29.380556,30.2775
1945,-30.398056,30.601944
1946,-30.27402,30.69602
1947,-26.73806,27.59194
1948,-26.45,28.085833
1949,-30.679722,26.7125
1950,-28.69485,28.23487
1952,-28.883333,27.89
1955,-27.273889,28.49
1956,-27.3,28.586944
1957,-28.376944,24.303056
1958,-30.160091,27.40124
1959,-30.336111,27.359444
1960,-27.4275,28.525833
1961,-27.902778,24.615556
1962,-31.000833,26.353056
1963,-30.679722,26.7125
1964,-28.760833,17.730278
1965,-25.99136,27.84208
1966,-28.735556,29.820556
1967,-29.380556,30.2775
1968,-30.398056,30.601944
1969,-33.897778,20.012778
1970,-34.065833,20.404167
1971,-23.658056,31.05
1972,-27.398611,26.614722
1973,-27.671111,27.236944
1975,-27.4,26.624722
1977,-25.81048333,27.90955222
1978,-27.937778,31.209444
1979,-28.404444,30.013056
1980,-27.02314,28.59389
1981,-26.880278,26.965
1982,-27.273889,28.49
1983,-27.4275,28.525833
1984,-27.3,28.586944
1986,-25.57877778,29.12747222
1988,-27.01011111,26.69808333
1990,-25.20639,27.558
1992,-26.861111,28.884722
1993,-26.73806,27.59194
1996,-26.03611,30.99778
1997,-28.747778,31.745833
1998,-27.00222,28.76528
1999,-26.648056,27.089444
2000,-26.970278,27.211111
2002,-28.116667,26.725278
2004,-34.250556,20.9925
2005,-28.7115,24.07288889
2006,-28.801278,31.955389
2007,-28.75,30.442778
2010,-28.1175,26.719444
2011,-28.116667,26.725278
2012,-27.398611,26.614722
2013,-27.671111,27.236944
2014,-28.376944,24.303056
2016,-33.31388889,19.07472222
2017,-25.49037,30.6986
2018,-27.573056,24.746389
2019,-27.902778,24.615556
2020,-33.7075,18.97444444
2021,-28.760833,17.730278
2022,-25.99136,27.84208
2023,-22.935,28.004167
2024,-22.91028,29.61111
2026,-25.681111,31.783333
2027,-25.67386,31.57527
2028,-28.735556,29.820556
2029,-26.861111,28.884722
2030,-26.45,28.085833
2031,-28.69485,28.23487
2032,-28.883333,27.89
2033,-31.396,29.2651
2034,-31.554722,29.245556
2036,-28.338333,31.373611
2038,-27.01011111,26.69808333
2039,-25.81048333,27.90955222
2040,-24.282222,28.090278
2042,-24.9675,31.516667
2043,-27.00222,28.76528
2044,-26.648056,27.089444
2045,-26.970278,27.211111
2046,-26.880278,26.965
2049,-30.568333,29.422778
2050,-30.570833,29.150556
2051,-27.602222,29.942778
2052,-27.671111,27.236944
2053,-31.031389,28.883333
2054,-30.86013889,29.07125
2055,-33.13083,18.86278
2057,-27.573056,24.746389
2058,-29.7775,29.470833
2059,-29.987778,29.851667
2060,-29.744167,29.905833
2061,-26.73806,27.59194
2062,-29.160278,26.573333
2063,-29.1825,23.575556
2065,-33.818056,19.694722
2066,-28.7115,24.07288889
2067,-24.679167,30.8025
2069,-25.20639,27.558
2071,-27.363611,31.783333
2072,-30.733889,29.828333
2073,-26.880278,26.965
2075,-28.883333,27.89
2077,-24.183889,30.823889
2078,-22.769722,30.886944
2079,-27.937778,31.209444
2080,-26.905,32.324722
2081,-27.935,26.126667
2082,-34.075556,20.145556
2083,-30.398056,30.601944
2084,-30.27402,30.69602
2085,-30.679722,26.7125
2086,-30.160091,27.40124
2087,-34.005833,22.351111
2088,-29.803611,30.516111
2090,-28.760833,17.730278
2091,-25.99136,27.84208
2092,-29.380556,30.2775
2093,-34.065833,20.404167
2094,-26.006389,29.253889
2096,-33.897778,20.012778
2098,-25.81048333,27.90955222
2099,-26.861111,28.884722
2100,-29.033333,23.983333
2101,-28.058889,30.373611
2102,-24.925278,29.324444
2103,-27.00222,28.76528
2104,-27.398611,26.614722
2105,-27.671111,27.236944
2106,-27.4,26.624722
2107,-26.648056,27.089444
2108,-26.970278,27.211111
2109,-26.880278,26.965
2110,-27.01011111,26.69808333
2111,-26.73806,27.59194
2112,-26.45,28.085833
2114,-32.502778,19.535833
2117,-25.20639,27.558
2119,-28.747778,31.745833
2121,-26.648056,27.089444
2122,-26.970278,27.211111
2123,-26.880278,26.965
2125,-28.116667,26.725278
2128,-31.396,29.2651
2129,-25.57877778,29.12747222
2131,-25.49037,30.6986
2132,-28.801278,31.955389
2133,-27.273889,28.49
2134,-27.4275,28.525833
2135,-27.3,28.586944
2136,-27.398611,26.614722
2137,-29.028629,24.638389
2138,-29.1825,23.575556
2139,-30.570833,29.150556
2140,-31.104278,29.399722
2141,-33.31388889,19.07472222
2142,-28.7115,24.07288889
2144,-28.75,30.442778
2147,-27.935,26.126667
2148,-27.671111,27.236944
2149,-28.376944,24.303056
2150,-31.031389,28.883333
2151,-30.86013889,29.07125
2152,-30.77586667,29.03221667
2153,-33.7075,18.97444444
2154,-33.72266667,18.61691667
2155,-27.902778,24.615556
2156,-28.44555556,32.325
2157,-31.554722,29.245556
2158,-28.760833,17.730278
2159,-25.99136,27.84208
2160,-26.861111,28.884722
2161,-26.45,28.085833
2162,-25.681111,31.783333
2163,-25.398889,31.610556
2164,-27.00222,28.76528
2165,-26.648056,27.089444
2166,-33.38056,19.30167
2169,-25.81048333,27.90955222
2171,-29.033333,23.983333
2173,-33.13083,18.86278
2174,-24.99328,30.81444
2175,-33.970833,22.548333
2177,-25.14944444,31.94055556
2178,-29.7775,29.470833
2179,-29.987778,29.851667
2180,-29.744167,29.905833
2181,-30.27402,30.69602
2182,-26.73806,27.59194
2183,-33.818056,19.694722
2184,-27.01011111,26.69808333
2185,-34.065833,20.404167
2186,-24.679167,30.8025
2187,-24.183889,30.823889
2189,-25.20639,27.558
2191,-27.363611,31.783333
2192,-30.733889,29.828333
2194,-26.880278,26.965
2196,-29.160278,26.573333
2197,-30.336111,27.359444
2199,-34.075556,20.145556
2200,-33.897778,20.012778
2202,-30.398056,30.601944
2203,-30.160091,27.40124
2204,-28.69485,28.23487
2205,-28.883333,27.89
2206,-34.005833,22.351111
2208,-30.830556,26.921389
2209,-29.380556,30.2775
2210,-30.679722,26.7125
2212,-34.031944,22.053333
2213,-34.039722,22.133333
2214,-30.398056,30.601944
2215,-30.27402,30.69602
2216,-29.658056,25.973333
2217,-31.000833,26.353056
2219,-29.803611,30.516111
2221,-28.760833,17.730278
2222,-25.99136,27.84208
2223,-26.861111,28.884722
2224,-26.970278,27.211111
2225,-26.45,28.085833
2226,-27.01011111,26.69808333
2227,-29.380556,30.2775
2228,-27.00222,28.76528
2229,-26.648056,27.089444
2230,-26.880278,26.965
2232,-31.000833,26.353056
2235,-24.282222,28.090278
2236,-27.937778,31.209444
2237,-28.404444,30.013056
2238,-28.1175,26.719444
2239,-28.44555556,32.325
2241,-27.573056,24.746389
2242,-30.679722,26.7125
2243,-28.44555556,32.325
2244,-33.38056,19.30167
2245,-33.13083,18.86278
2247,-28.7115,24.07288889
2249,-29.1825,23.575556
2250,-26.73806,27.59194
2251,-32.502778,19.535833
2253,-25.20639,27.558
2255,-26.006389,29.253889
2256,-28.747778,31.745833
2258,-34.250556,20.9925
2259,-25.57877778,29.12747222
2260,-23.658056,31.05
2261,-28.801278,31.955389
