nir,green,swir16,swir22,coastal,blue,red,lwir11
14994.0,9301.0,13578.0,10879.0,,8462.5,9597.0,
14220.0,9583.5,12990.0,10256.5,,8774.5,9948.5,
16295.5,11354.0,17473.0,14077.0,,10121.0,11469.0,
10218.0,11040.0,7946.5,7735.0,,9671.5,11496.0,
12648.5,8999.0,10851.0,9260.0,,8408.0,9006.0,
16378.5,9838.0,16067.5,12148.0,,9066.0,9735.5,
14713.5,9975.5,11886.0,9562.0,,9157.0,9964.0,
14027.0,10009.5,11192.5,9530.0,,9037.0,10023.0,
14757.5,9468.5,13111.5,10821.0,,8702.0,9677.5,
15302.5,9022.0,12341.5,9819.5,,8443.5,8840.5,
16574.5,9327.0,13163.5,9974.5,,8336.0,9097.5,
,,,,,,,
13683.0,10207.0,14011.5,11850.5,,9414.0,10262.5,
15515.5,10247.0,12823.0,10403.5,,9253.5,10126.0,
,,,,,,,
11469.5,10986.0,8439.5,8138.5,,9403.0,12254.0,
14604.5,9795.0,11395.0,9288.0,,8840.5,10022.5,
15057.0,10540.0,15065.5,12707.5,,9204.0,11629.0,
14714.0,9778.0,14168.0,11268.0,,8835.0,10084.0,
17937.5,11044.5,18143.5,14152.5,,9490.5,11540.5,
14153.5,9892.0,11233.5,9200.0,,9077.0,10332.0,
17080.0,9482.0,11918.5,9137.5,,8514.5,9149.0,
16065.0,8874.0,11633.0,8940.0,,8216.0,8624.0,
14945.5,9434.5,12940.0,10402.5,,8621.0,9635.0,
18431.5,17426.5,18149.5,15969.0,,16900.0,17499.0,
22484.5,20449.0,22866.0,20270.0,,19341.0,20659.0,
19654.0,16310.0,20032.0,17772.5,,15156.0,16399.5,
17866.0,10567.0,15560.5,11525.0,,9520.5,10693.0,
17418.5,9908.0,13987.0,10115.0,,8882.5,9503.5,
10281.0,10169.0,9721.0,9355.0,,9669.5,10256.5,
,,,,,,,
13018.5,9572.0,13738.0,11245.0,,8621.0,10267.0,
11393.5,9006.5,10860.0,9419.0,,8311.0,9225.5,
12644.5,10278.5,9992.0,8870.0,,9001.0,10284.5,
13503.5,8936.0,11234.0,9189.0,,8268.0,8820.5,
14293.5,9537.0,13638.0,11155.5,,8681.0,9723.0,
10566.5,9442.5,9623.0,8569.5,,8772.0,9945.5,
14859.0,11322.5,9819.5,8650.5,,9388.0,12321.0,
10515.0,9753.0,8602.0,8270.0,,9012.5,9683.0,
,,,,,,,
8642.5,9372.5,8140.0,7985.0,7818.0,8333.5,9254.5,43062.5
8642.5,9372.5,8140.0,7985.0,7818.0,8333.5,9254.5,43062.5
,,,,,,,
11320.5,10176.0,10995.0,9213.0,,9162.0,10335.0,
11953.5,9818.0,12068.5,10702.0,,9095.5,10314.0,
14730.0,9813.0,15218.0,12128.0,,8826.0,10258.5,
13185.0,9112.0,13904.5,11277.0,,8655.0,9276.5,
12689.5,10002.0,12348.5,10293.0,,9057.5,10940.0,
11646.0,9752.0,13137.5,11392.0,,9111.0,10328.5,
15647.0,9393.5,13145.0,10373.0,,8535.0,9201.0,
15160.5,9057.5,12495.0,9793.0,,8300.0,8873.0,
,,,,,,,
13087.0,8876.0,10960.0,9073.0,,8435.5,8504.5,
16295.5,11354.0,17473.0,14077.0,,10121.0,11469.0,
10218.0,11040.0,7946.5,7735.0,,9671.5,11496.0,
9058.0,7859.0,8310.0,7822.0,,7784.0,7826.0,
13491.5,9266.0,13393.0,11250.5,,8506.0,9608.0,
13725.0,9484.0,13647.5,11320.0,,8950.0,9831.5,
12142.5,8401.0,10067.5,8972.0,,8122.0,8375.0,
12433.5,10433.5,9579.5,8531.5,,9344.0,10728.5,
13525.5,10009.0,12362.0,10213.5,,9078.0,10263.0,
13125.0,10691.0,10270.0,9059.0,,9354.0,11140.0,
17391.0,9273.0,12424.0,9377.0,,8490.0,8834.5,
13683.0,10207.0,14011.5,11850.5,,9414.0,10262.5,
15515.5,10247.0,12823.0,10403.5,,9253.5,10126.0,
13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,
11203.5,10503.5,8946.5,8318.5,,9159.5,11080.0,
6890.5,4550.0,6113.0,4999.5,,4181.0,4467.5,
16142.0,10433.5,14017.0,11026.5,,9943.5,10317.0,
17437.0,9787.0,14316.0,11087.0,,8650.0,9886.5,
14265.0,9582.5,14182.0,11071.5,,8695.0,9354.5,
17080.0,9482.0,11918.5,9137.5,,8514.5,9149.0,
22521.5,18997.0,23295.5,20571.0,,17745.5,19083.0,
15160.5,9057.5,12495.0,9793.0,,8300.0,8873.0,
13192.0,8993.0,12181.0,9728.0,,8468.0,8921.5,
13383.5,9030.0,12118.0,10110.5,,8479.0,9460.0,
11802.5,9944.5,12962.0,11303.5,,9216.0,10356.0,
10195.0,11557.0,7697.0,7576.0,,9826.0,12930.0,
15785.5,9162.5,12444.0,9567.0,,8428.5,9015.5,
12887.0,10271.5,12497.5,10760.5,,9411.5,10763.0,
10515.0,9753.0,8602.0,8270.0,,9012.5,9683.0,
15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,
15404.0,9631.0,12925.5,10168.0,,8861.0,9448.0,
14426.5,10098.0,12998.5,10684.0,,9114.0,10328.0,
11814.0,10721.0,10788.0,9878.0,,9447.0,11839.0,
16378.5,9838.0,16067.5,12148.0,,9066.0,9735.5,
14713.5,9975.5,11886.0,9562.0,,9157.0,9964.0,
14027.0,10009.5,11192.5,9530.0,,9037.0,10023.0,
,,,,,,,
22521.5,18997.0,23295.5,20571.0,,17745.5,19083.0,
30281.0,27432.0,31371.0,27846.5,,65535.0,27800.5,
14445.0,9659.0,13559.0,11205.5,,8969.0,9878.0,
,,,,,,,
15515.5,10247.0,12823.0,10403.5,,9253.5,10126.0,
13265.5,10602.0,12031.0,10347.0,,9472.0,10795.0,
13038.5,8896.5,11876.0,9697.0,,8284.0,8992.0,
14913.0,9525.0,13943.0,11317.0,,8666.0,9683.0,
17937.5,11044.5,18143.5,14152.5,,9490.5,11540.5,
10636.0,8387.0,8708.0,8024.0,,7859.0,8231.0,
11439.0,9446.0,9755.0,9159.5,,8810.5,9458.0,
12887.0,10271.5,12497.5,10760.5,,9411.5,10763.0,
13614.0,9271.0,14769.0,11723.0,,8669.5,9652.0,
8205.5,4870.0,6161.0,4771.0,,4567.0,4649.5,
19654.0,16310.0,20032.0,17772.5,,15156.0,16399.5,
17866.0,10567.0,15560.5,11525.0,,9520.5,10693.0,
17798.0,11259.0,18413.0,14018.0,,9916.0,11807.0,
15515.5,10247.0,12823.0,10403.5,,9253.5,10126.0,
17418.5,9908.0,13987.0,10115.0,,8882.5,9503.5,
,,,,,,,
10149.0,8252.0,9419.0,8503.5,,8063.0,8151.0,
13415.0,10768.5,12664.0,11830.0,,10131.0,10767.0,
16025.5,9825.0,15554.0,12436.0,,8859.0,10224.5,
16065.0,8874.0,11633.0,8940.0,,8216.0,8624.0,
14945.5,9434.5,12940.0,10402.5,,8621.0,9635.0,
18431.5,17426.5,18149.5,15969.0,,16900.0,17499.0,
22484.5,20449.0,22866.0,20270.0,,19341.0,20659.0,
13265.5,10602.0,12031.0,10347.0,,9472.0,10795.0,
15404.0,9631.0,12925.5,10168.0,,8861.0,9448.0,
13319.0,8634.0,9599.0,8684.0,,7991.0,8420.0,
11802.5,9944.5,12962.0,11303.5,,9216.0,10356.0,
13915.5,9759.0,13627.5,11063.0,,8999.0,9906.5,
13128.5,9277.0,13170.0,10783.5,,8722.0,9873.5,
16295.5,11354.0,17473.0,14077.0,,10121.0,11469.0,
8393.0,8522.5,7912.5,7778.0,,8087.5,8329.5,
15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,
10792.5,9208.0,11439.5,10452.5,,8623.0,9294.5,
6705.0,4524.5,5967.0,4930.0,,4153.5,4559.0,
30281.0,27432.0,31371.0,27846.5,,65535.0,27800.5,
15621.0,10864.0,17782.0,14257.0,,9625.0,11976.0,
13482.5,9993.0,14245.5,12485.5,,8990.0,10734.5,
,,,,,,,
13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,
13029.0,10157.5,15828.0,12748.0,,9240.0,10917.0,
13237.0,9177.0,14851.5,11459.0,,8471.0,10330.0,
18431.5,17426.5,18149.5,15969.0,,16900.0,17499.0,
22484.5,20449.0,22866.0,20270.0,,19341.0,20659.0,
8205.5,4870.0,6161.0,4771.0,,4567.0,4649.5,
17798.0,11259.0,18413.0,14018.0,,9916.0,11807.0,
15642.5,11061.0,20149.0,15460.0,,9692.0,12945.0,
,,,,,,,
13178.5,8992.5,12471.5,10195.0,,8546.5,9000.0,
,,,,,,,
10729.0,8768.5,11669.5,10802.0,,8321.0,9117.5,
10195.0,11557.0,7697.0,7576.0,,9826.0,12930.0,
14503.0,10040.5,15132.5,12220.5,,8775.5,11228.5,
13847.0,8908.0,12025.5,9939.0,,8232.0,9322.0,
,,,,,,,
10114.5,9656.0,8571.0,8216.0,,9162.0,9627.0,
14856.5,11962.5,12994.5,11184.0,,11388.0,12127.5,
11469.5,10986.0,8439.5,8138.5,,9403.0,12254.0,
18942.0,8990.5,13958.0,10037.5,,8174.5,8581.0,
13560.0,10076.0,16388.0,13014.0,,9017.0,11586.5,
16378.5,9838.0,16067.5,12148.0,,9066.0,9735.5,
14713.5,9975.5,11886.0,9562.0,,9157.0,9964.0,
14027.0,10009.5,11192.5,9530.0,,9037.0,10023.0,
14247.0,9440.5,17389.0,13942.5,,8631.0,10729.5,
9199.0,8737.5,10408.0,10321.5,,8364.0,8900.0,
16574.5,9327.0,13163.5,9974.5,,8336.0,9097.5,
14066.0,9361.0,13747.0,10637.0,,8518.0,9635.5,
22521.5,18997.0,23295.5,20571.0,,17745.5,19083.0,
13482.5,9993.0,14245.5,12485.5,,8990.0,10734.5,
4884.0,4438.5,4257.5,3878.0,,4054.0,4650.0,
11652.5,9659.0,11922.0,10495.5,,8841.0,10328.0,
14416.0,11042.0,14538.5,12226.5,,10346.5,11950.0,
15303.0,11092.0,19447.5,15285.0,,9675.0,12815.0,
10566.5,9442.5,9623.0,8569.5,,8772.0,9945.5,
15017.0,9210.0,15156.0,12207.0,,8402.0,9635.0,
16065.0,8874.0,11633.0,8940.0,,8216.0,8624.0,
14945.5,9434.5,12940.0,10402.5,,8621.0,9635.0,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
15050.0,10335.0,17528.0,13965.5,,9298.0,11493.0,
12644.5,10278.5,9992.0,8870.0,,9001.0,10284.5,
13011.0,9341.0,14011.0,11474.0,,8737.0,9389.0,
11802.5,9944.5,12962.0,11303.5,,9216.0,10356.0,
15647.0,9393.5,13145.0,10373.0,,8535.0,9201.0,
,,,,,,,
13128.5,9277.0,13170.0,10783.5,,8722.0,9873.5,
12113.0,10081.0,13296.0,11983.0,,9466.5,10926.0,
,,,,,,,
,,,,,,,
12245.0,9505.5,14908.5,13718.0,,8832.5,10583.0,
12142.5,9325.0,12085.0,10144.0,,8599.5,9970.5,
13411.0,10057.0,15685.0,13113.0,,9151.5,11155.0,
12687.0,10388.0,15213.5,12483.0,,9324.0,11318.5,
15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,
13482.5,9993.0,14245.5,12485.5,,8990.0,10734.5,
9058.0,7859.0,8310.0,7822.0,,7784.0,7826.0,
13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,
11203.5,10503.5,8946.5,8318.5,,9159.5,11080.0,
6890.5,4550.0,6113.0,4999.5,,4181.0,4467.5,
13029.0,10157.5,15828.0,12748.0,,9240.0,10917.0,
10566.5,9442.5,9623.0,8569.5,,8772.0,9945.5,
,,,,,,,
,,,,,,,
13842.5,10375.0,15607.0,12663.0,,9326.5,11956.0,
11722.0,9565.5,11279.0,9453.5,,9053.0,9702.5,
,,,,,,,
,,,,,,,
10195.0,11557.0,7697.0,7576.0,,9826.0,12930.0,
,,,,,,,
11187.0,9467.0,12239.0,11224.0,,8884.5,9807.0,
13525.5,10009.0,12362.0,10213.5,,9078.0,10263.0,
16378.5,9838.0,16067.5,12148.0,,9066.0,9735.5,
14713.5,9975.5,11886.0,9562.0,,9157.0,9964.0,
14027.0,10009.5,11192.5,9530.0,,9037.0,10023.0,
13125.0,10691.0,10270.0,9059.0,,9354.0,11140.0,
8393.0,8522.5,7912.5,7778.0,,8087.5,8329.5,
10114.5,9656.0,8571.0,8216.0,,9162.0,9627.0,
13491.5,9266.0,13393.0,11250.5,,8506.0,9608.0,
13678.0,9920.0,14075.5,11584.0,,9331.0,9924.0,
12849.0,8862.5,10757.0,9156.5,,8553.0,8842.0,
,,,,,,,
,,,,,,,
10792.5,9208.0,11439.5,10452.5,,8623.0,9294.5,
14847.5,10833.0,17383.5,14907.0,,9816.0,12090.0,
6943.0,4678.0,6877.0,5460.0,,4296.0,4813.5,
12887.0,10271.5,12497.5,10760.5,,9411.5,10763.0,
13614.0,9271.0,14769.0,11723.0,,8669.5,9652.0,
15208.0,11403.0,19998.5,16139.0,,10375.5,12828.0,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
15621.0,10864.0,17782.0,14257.0,,9625.0,11976.0,
13482.5,9993.0,14245.5,12485.5,,8990.0,10734.5,
10768.0,11541.5,8563.0,8344.5,,9889.0,12433.0,
14913.0,9525.0,13943.0,11317.0,,8666.0,9683.0,
15303.0,11092.0,19447.5,15285.0,,9675.0,12815.0,
14945.5,9434.5,12940.0,10402.5,,8621.0,9635.0,
15866.0,10787.0,19134.0,15161.0,,9457.0,12231.0,
15050.0,10335.0,17528.0,13965.5,,9298.0,11493.0,
15642.5,11061.0,20149.0,15460.0,,9692.0,12945.0,
13126.5,10384.0,14884.5,12547.5,,9534.0,11299.0,
12910.5,10053.0,13266.0,11825.0,,9203.5,10670.0,
11653.0,9220.0,11787.5,10207.0,,8721.0,9424.5,
,,,,,,,
12466.0,10087.0,14931.0,12475.0,,9384.5,10739.5,
11802.5,9944.5,12962.0,11303.5,,9216.0,10356.0,
13411.0,10057.0,15685.0,13113.0,,9151.5,11155.0,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,
10268.0,10250.0,9456.5,8941.5,,9367.5,10470.0,
13837.0,9093.0,14293.0,10919.0,,8476.0,9196.0,
6705.0,4524.5,5967.0,4930.0,,4153.5,4559.0,
14856.5,11962.5,12994.5,11184.0,,11388.0,12127.5,
13987.0,10534.5,13090.0,11159.0,,10003.5,10364.0,
,,,,,,,
13029.0,10157.5,15828.0,12748.0,,9240.0,10917.0,
13832.0,9251.5,14224.0,11236.0,,8675.0,9336.0,
11439.0,9446.0,9755.0,9159.5,,8810.5,9458.0,
,,,,,,,
13178.5,8992.5,12471.5,10195.0,,8546.5,9000.0,
13237.0,9177.0,14851.5,11459.0,,8471.0,10330.0,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
14445.0,9659.0,13559.0,11205.5,,8969.0,9878.0,
14785.5,12285.0,13082.0,11427.0,,11782.0,12640.0,
,,,,,,,
10729.0,8768.5,11669.5,10802.0,,8321.0,9117.5,
12336.5,9164.5,12937.0,11048.5,,8661.0,9485.0,
10792.5,9208.0,11439.5,10452.5,,8623.0,9294.5,
14426.5,10098.0,12998.5,10684.0,,9114.0,10328.0,
11194.0,8911.0,11647.0,10273.0,,8369.0,9212.0,
,,,,,,,
15866.0,10787.0,19134.0,15161.0,,9457.0,12231.0,
8393.0,8522.5,7912.5,7778.0,,8087.5,8329.5,
15050.0,10335.0,17528.0,13965.5,,9298.0,11493.0,
12531.0,10679.5,13497.0,12132.0,,9533.0,11587.5,
15621.0,10864.0,17782.0,14257.0,,9625.0,11976.0,
,,,,,,,
,,,,,,,
13237.0,8675.0,10935.0,8932.0,,8279.0,8647.0,
13482.5,9993.0,14245.5,12485.5,,8990.0,10734.5,
12558.5,11763.0,12000.5,10632.0,,10510.0,12239.5,
4884.0,4438.5,4257.5,3878.0,,4054.0,4650.0,
14416.0,11042.0,14538.5,12226.5,,10346.5,11950.0,
,,,,,,,
11679.0,8578.0,9276.0,8162.0,,8102.0,8602.0,
13205.5,9625.0,12431.0,10671.5,,9125.0,10005.0,
9872.0,11435.0,7694.0,7570.0,,9824.0,12483.0,
14503.0,10040.5,15132.5,12220.5,,8775.5,11228.5,
13847.0,8908.0,12025.5,9939.0,,8232.0,9322.0,
,,,,,,,
10114.5,9656.0,8571.0,8216.0,,9162.0,9627.0,
10053.0,9597.0,9506.5,8772.5,,9161.0,10161.0,
7099.5,5034.5,7750.0,6119.5,,4752.0,5444.5,
5285.0,4632.0,4556.5,4310.5,,4454.5,4681.5,
13961.5,10520.5,12102.0,10192.5,,9691.5,10847.5,
12565.0,9924.5,14680.0,12714.0,,9270.0,10421.0,
12533.5,9968.0,12276.0,10423.0,,9473.5,10034.5,
15208.0,11403.0,19998.5,16139.0,,10375.5,12828.0,
19687.0,16130.0,18751.0,16600.0,,15546.0,16398.0,
10686.0,8169.0,8716.0,8002.0,7595.0,7694.0,8115.0,44530.0
18287.0,11877.0,18208.0,15101.0,8930.0,9431.0,12142.0,43524.0
12113.0,10081.0,13296.0,11983.0,,9466.5,10926.0,
11653.0,9220.0,11787.5,10207.0,,8721.0,9424.5,
11187.0,9467.0,12239.0,11224.0,,8884.5,9807.0,
,,,,,,,
14805.5,10225.0,13921.5,11473.0,,9460.5,10312.5,
12687.0,10388.0,15213.5,12483.0,,9324.0,11318.5,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
13482.5,9993.0,14245.5,12485.5,,8990.0,10734.5,
12914.0,8432.0,10196.0,8757.0,7634.0,7729.0,8156.0,44309.0
15642.5,11061.0,20149.0,15460.0,,9692.0,12945.0,
9227.0,8525.5,8784.0,8165.0,,8649.0,8446.5,
15303.0,11092.0,19447.5,15285.0,,9675.0,12815.0,
13126.5,10384.0,14884.5,12547.5,,9534.0,11299.0,
8945.0,8146.0,8096.0,7613.0,,7901.0,8017.0,
15695.0,13115.0,16881.0,14372.5,,12575.5,13991.0,
13361.0,10826.0,15044.5,13233.0,,10063.0,11460.0,
12588.5,11212.0,9257.5,8648.0,,9896.5,11887.0,
14498.5,10008.5,13777.0,11393.5,,9154.5,9993.5,
,,,,,,,
13128.5,9277.0,13170.0,10783.5,,8722.0,9873.5,
15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,
15621.0,10864.0,17782.0,14257.0,,9625.0,11976.0,
12394.0,10035.0,14834.0,12839.5,,9282.5,10826.0,
12372.5,9806.0,12312.0,10964.5,,9157.0,10108.5,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
15866.0,10787.0,19134.0,15161.0,,9457.0,12231.0,
8393.0,8522.5,7912.5,7778.0,,8087.5,8329.5,
15050.0,10335.0,17528.0,13965.5,,9298.0,11493.0,
15642.5,11061.0,20149.0,15460.0,,9692.0,12945.0,
12394.0,10035.0,14834.0,12839.5,,9282.5,10826.0,
12620.0,10198.0,14125.5,12338.5,,9310.5,11063.0,
11187.0,9467.0,12239.0,11224.0,,8884.5,9807.0,
15925.5,9512.0,14491.0,12016.5,,8755.5,9705.5,
14076.0,10263.0,13313.0,11491.0,,9199.0,11127.5,
,,,,,,,
,,,,,,,
13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,
,,,,,,,
13029.0,10157.5,15828.0,12748.0,,9240.0,10917.0,
13659.5,9392.5,12079.5,9984.0,,8749.0,9297.5,
13558.0,9549.0,14038.0,11111.0,,9012.0,9704.0,
,,,,,,,
15934.0,9006.0,12747.0,9998.0,,8549.5,8849.5,
13799.0,10651.0,12252.0,10302.0,,9462.0,10981.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12620.0,10198.0,14125.5,12338.5,,9310.5,11063.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
13128.5,9277.0,13170.0,10783.5,,8722.0,9873.5,
,,,,,,,
,,,,,,,
,,,,,,,
15866.0,10787.0,19134.0,15161.0,,9457.0,12231.0,
15050.0,10335.0,17528.0,13965.5,,9298.0,11493.0,
15621.0,10864.0,17782.0,14257.0,,9625.0,11976.0,
,,,,,,,
15642.5,11061.0,20149.0,15460.0,,9692.0,12945.0,
,,,,,,,
13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,
,,,,,,,
13029.0,10157.5,15828.0,12748.0,,9240.0,10917.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12620.0,10198.0,14125.5,12338.5,,9310.5,11063.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
10501.5,9743.0,10633.5,9547.5,,8942.0,9902.0,
8393.0,8522.5,7912.5,7778.0,,8087.5,8329.5,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14498.5,10008.5,13777.0,11393.5,,9154.5,9993.5,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
12394.0,10035.0,14834.0,12839.5,,9282.5,10826.0,
10792.5,9208.0,11439.5,10452.5,,8623.0,9294.5,
,,,,,,,
15050.0,10335.0,17528.0,13965.5,,9298.0,11493.0,
15621.0,10864.0,17782.0,14257.0,,9625.0,11976.0,
11216.0,9124.0,11442.0,9816.0,,8541.0,9414.5,
13476.0,10952.0,15800.5,13532.5,,9732.0,11889.5,
11639.0,9602.0,12698.5,11905.5,,8914.5,10036.0,
,,,,,,,
8688.0,11666.0,7633.0,7651.0,,9863.0,12186.0,
13317.0,10169.0,16161.0,13589.0,,9327.5,10859.0,
13659.5,9392.5,12079.5,9984.0,,8749.0,9297.5,
,,,,,,,
16017.5,9878.5,14186.5,11009.5,,9050.0,9819.5,
16915.5,9659.5,14509.0,11954.0,,8723.0,9760.0,
,,,,,,,
12387.0,9564.0,15516.0,13411.0,,8794.0,10145.0,
,,,,,,,
10340.5,10028.0,10545.0,9453.0,,9298.0,10198.0,
13439.0,9512.5,12921.0,10839.5,,8743.0,10012.0,
11421.5,9739.0,12132.0,10687.0,,9091.5,10230.0,
11108.0,10013.0,11565.0,10222.0,,9385.0,10538.0,
,,,,,,,
13408.5,10501.5,15905.5,12915.0,,9629.5,11389.0,
9069.5,9916.0,8466.0,8115.0,,9090.0,9852.0,
11794.0,9403.5,13141.0,11801.5,,8952.0,9906.5,
12632.0,10587.0,13990.0,11875.5,,9583.0,11601.5,
11887.0,9374.5,10677.0,9431.5,,8995.0,9465.0,
11079.0,8113.0,9853.0,8546.5,,7709.0,8162.0,
10546.0,9182.0,12384.5,11765.0,,8595.0,9686.0,
12702.5,10561.5,14776.0,12994.5,,9734.0,11258.5,
11778.0,9855.5,13657.5,12319.0,,9153.0,10345.0,
,,,,,,,
,,,,,,,
12016.0,10554.0,13845.0,11837.5,,9666.0,11372.0,
,,,,,,,
,,,,,,,
8393.0,8522.5,7912.5,7778.0,,8087.5,8329.5,
,,,,,,,
15642.5,11061.0,20149.0,15460.0,,9692.0,12945.0,
12245.0,9505.5,14908.5,13718.0,,8832.5,10583.0,
7099.5,5034.5,7750.0,6119.5,,4752.0,5444.5,
5285.0,4632.0,4556.5,4310.5,,4454.5,4681.5,
13961.5,10520.5,12102.0,10192.5,,9691.5,10847.5,
15208.0,11403.0,19998.5,16139.0,,10375.5,12828.0,
15866.0,10787.0,19134.0,15161.0,,9457.0,12231.0,
12394.0,10035.0,14834.0,12839.5,,9282.5,10826.0,
13710.0,9626.5,13975.0,11866.0,,8914.0,9856.0,
12173.0,8623.5,10821.5,9300.0,,8149.5,8555.0,
15303.0,11092.0,19447.5,15285.0,,9675.0,12815.0,
8863.0,11616.0,7733.0,7632.0,,9868.0,12229.0,
13537.0,9641.0,14756.0,11988.0,,9003.0,10166.0,
,,,,,,,
12977.0,10939.0,13578.0,11925.5,,10042.5,10939.0,
12397.5,9644.5,15341.0,14016.0,,9053.5,10052.0,
12340.0,10508.0,13844.0,11792.0,,9773.0,11237.0,
13288.5,10879.0,13792.0,12291.5,,9738.0,11657.0,
13592.0,9984.5,12780.5,11205.5,,9221.0,10197.0,
12861.5,10435.5,13225.5,11504.5,,9497.0,10968.0,
12861.5,10435.5,13225.5,11504.5,,9497.0,10968.0,
12861.5,10435.5,13225.5,11504.5,,9497.0,10968.0,
12861.5,10435.5,13225.5,11504.5,,9497.0,10968.0,
16010.0,10376.0,15027.0,12050.0,,9083.0,10430.5,
16059.5,10229.0,15053.0,11784.5,,9035.5,10438.0,
12030.5,10543.0,10846.0,9796.0,,9334.0,11752.5,
12030.5,10543.0,10846.0,9796.0,,9334.0,11752.5,
12030.5,10543.0,10846.0,9796.0,,9334.0,11752.5,
14501.5,10673.0,14712.0,12315.0,,9813.0,10998.0,
13164.0,10164.0,13304.5,11813.0,,9027.0,10676.5,
13138.0,9730.0,12492.0,10852.5,,8906.0,10201.5,
13138.0,9730.0,12492.0,10852.5,,8906.0,10201.5,
13138.0,9730.0,12492.0,10852.5,,8906.0,10201.5,
16435.5,10266.0,14805.0,11804.5,,9121.0,10432.0,
16251.0,10023.0,14499.0,11432.0,,9025.0,10140.5,
16251.0,10023.0,14499.0,11432.0,,9025.0,10140.5,
16163.5,9519.0,14142.0,11301.5,7990.5,8360.5,9691.0,45738.5
14635.0,9570.0,14161.5,11485.0,,8670.0,9974.0,
14635.0,9570.0,14161.5,11485.0,,8670.0,9974.0,
12622.0,8881.5,11680.0,9960.0,6522.5,7579.5,9150.0,41659.5
14948.0,9640.5,14253.0,11429.5,8043.5,8580.5,10023.0,40841.5
14475.0,9591.0,13821.0,11264.0,8105.0,8483.5,10041.0,40878.0
15268.5,10031.0,14209.0,11510.0,,8994.5,10384.0,
18972.0,9785.0,14929.5,11626.0,,8713.5,9608.5,
26767.5,21462.5,22680.0,18818.0,20746.5,20975.5,22128.5,36814.0
13460.5,11173.5,13368.5,12194.5,8783.5,9460.0,12222.0,46744.0
15835.0,10461.5,15035.0,12270.0,8184.0,8889.0,10967.0,45812.0
15846.5,10633.0,15012.5,12240.0,,9307.5,10838.5,
15841.0,10277.5,14401.0,11927.5,8237.5,8753.5,10521.0,44701.0
15122.5,10205.5,13264.0,11530.0,8044.5,8683.5,10442.0,41246.5
15143.5,10343.5,14243.5,12006.5,8143.0,8894.5,10776.0,41635.0
14371.0,9994.0,12802.5,10975.5,8111.5,8594.5,10225.0,39930.0
15457.0,10436.5,14690.0,12469.5,8242.0,8912.0,10984.0,42622.5
15647.5,10612.0,14975.5,12566.0,8224.0,8919.5,10996.0,43312.0
13626.5,10309.0,12718.5,11168.5,7834.0,8424.0,10324.0,43801.0
16244.5,10208.0,14354.0,11615.5,8387.0,8877.5,10157.0,45215.5
16865.5,10386.0,15020.5,12040.0,8119.0,8680.5,10544.5,45586.0
17225.0,10503.0,15380.5,12404.0,8041.0,8730.5,10696.0,47520.5
16434.0,10270.0,15255.5,12627.0,,9085.0,10597.5,
17196.5,10028.0,15681.5,12440.0,8121.0,8653.5,10254.0,43484.0
17204.0,10015.5,15696.5,12458.0,7969.5,8542.0,10263.5,43482.0
13856.0,10070.5,14072.0,11957.0,,9303.5,10611.0,
